Date,sent,Ret,sent1,flag,sent2,sent3
2023-02-06 00:00:00+00:00,1.0,-0.08913445509483306,0.0,-1,0.0,0.0
2023-02-13 00:00:00+00:00,1.0,0.14489879249031587,0.0,-1,0.0,0.0
2023-02-20 00:00:00+00:00,1.0,-0.0659185579237834,0.0,-1,0.0,0.0
2023-02-27 00:00:00+00:00,1.0,-0.10306483662067847,0.0,-1,0.0,0.0
2023-03-06 00:00:00+00:00,1.0,-0.032362571295998746,0.0,-1,0.0,0.0
2023-03-13 00:00:00+00:00,1.0,0.07550243187480417,0.0,-1,0.0,0.0
2023-03-20 00:00:00+00:00,1.0,-0.043285977835754406,0.0,-1,0.0,0.0
2023-03-27 00:00:00+00:00,1.0,-0.02112904243851065,0.0,-1,0.0,0.0
2023-04-03 00:00:00+00:00,1.0,-0.011632422086365633,0.0,-1,0.0,0.0
2023-04-10 00:00:00+00:00,1.0,0.22265457390650445,0.0,-1,0.0,0.0
2023-04-17 00:00:00+00:00,1.0,-0.16612038331446097,0.0,-1,0.0,0.0
2023-04-24 00:00:00+00:00,1.0,0.06103494712929972,0.0,-1,0.0,0.0
2023-05-01 00:00:00+00:00,1.0,-0.04422692161503852,0.0,-1,0.0,0.0
2023-05-08 00:00:00+00:00,1.0,-0.04163593893731547,0.0,-1,0.0,0.0
2023-05-15 00:00:00+00:00,1.0,-0.06628983901140144,0.0,-1,0.0,0.0
2023-05-22 00:00:00+00:00,1.0,0.058873653580432624,0.0,-1,0.0,0.0
2023-05-29 00:00:00+00:00,1.0,0.047895393011485626,0.0,-1,0.0,0.0
2023-06-05 00:00:00+00:00,1.0,-0.33815517850481347,0.0,-1,0.0,0.0
2023-06-12 00:00:00+00:00,1.0,-0.007777603189802605,0.0,-1,0.0,0.0
2023-06-19 00:00:00+00:00,1.0,0.09468116677497923,0.0,-1,0.0,0.0
2023-06-26 00:00:00+00:00,1.0,0.13650343547509985,0.0,-1,0.0,0.0
2023-07-03 00:00:00+00:00,1.0,0.09297327728603441,0.0,-1,0.0,0.0
2023-07-10 00:00:00+00:00,1.0,0.24895680222312036,0.0,-1,0.0,0.0
2023-07-17 00:00:00+00:00,1.0,-0.10045726491231721,0.0,-1,0.0,0.0
2023-07-24 00:00:00+00:00,1.0,-0.020633764009669896,0.0,-1,0.0,0.0
2023-07-31 00:00:00+00:00,1.0,-0.045335374124075185,0.0,-1,0.0,0.0
2023-08-07 00:00:00+00:00,1.0,0.0445876749628351,0.0,-1,0.0,0.0
2023-08-14 00:00:00+00:00,1.0,-0.10743987903920557,0.0,-1,0.0,0.0
2023-08-21 00:00:00+00:00,1.0,-0.04636329403274959,0.0,-1,0.0,0.0
2023-08-28 00:00:00+00:00,1.0,-0.05987539277314345,0.0,-1,0.0,0.0
2023-09-04 00:00:00+00:00,1.0,-0.07034361878167912,0.0,-1,0.0,0.0
2023-09-11 00:00:00+00:00,1.0,0.03143682719927021,0.0,-1,0.0,0.0
2023-09-18 00:00:00+00:00,1.0,0.02840911431124775,0.0,-1,0.0,0.0
2023-09-25 00:00:00+00:00,1.0,0.2072705127791257,0.0,-1,0.0,0.0
2023-10-02 00:00:00+00:00,1.0,-0.025066082441134025,0.0,-1,0.0,0.0
2023-10-09 00:00:00+00:00,1.0,-0.058659426563513986,0.0,-1,0.0,0.0
2023-10-16 00:00:00+00:00,1.0,0.28106797442036957,0.0,-1,0.0,0.0
2023-10-23 00:00:00+00:00,1.0,0.12255764345158372,0.0,-1,0.0,0.0
2023-10-30 00:00:00+00:00,1.0,0.22825717667669285,0.0,-1,0.0,0.0
2023-11-06 00:00:00+00:00,2.0,0.3087249188995018,1.0,1,1.0,0.0
2023-11-13 00:00:00+00:00,2.0,0.0892052485642328,0.0,-1,0.0,0.0
2023-11-20 00:00:00+00:00,2.0,-0.06304130336886658,0.0,-1,0.0,0.0
2023-11-27 00:00:00+00:00,2.0,0.089505299568391,0.0,-1,0.0,0.0
2023-12-04 00:00:00+00:00,2.0,0.16978998000891687,0.0,-1,0.0,0.0
2023-12-11 00:00:00+00:00,2.0,-0.050871711430024315,0.0,-1,0.0,0.0
2023-12-18 00:00:00+00:00,2.0,0.46013459993009637,0.0,-1,0.0,0.0
2023-12-25 00:00:00+00:00,4.0,-0.10270563513291556,2.0,1,4.0,0.0
2024-01-01 00:00:00+00:00,5.0,-0.12837959751110728,1.0,1,1.0,0.0
2024-01-08 00:00:00+00:00,3.0,0.05297361778920483,-2.0,-1,0.0,4.0
2024-01-15 00:00:00+00:00,3.0,-0.03551760669225456,0.0,-1,0.0,0.0
2024-01-22 00:00:00+00:00,2.0,0.05450938539748842,-1.0,-1,0.0,1.0
2024-01-29 00:00:00+00:00,2.0,-0.004816994066059378,0.0,-1,0.0,0.0
2024-02-05 00:00:00+00:00,2.0,0.11856203270384702,0.0,-1,0.0,0.0
2024-02-12 00:00:00+00:00,2.0,0.042610268031613455,0.0,-1,0.0,0.0
2024-02-19 00:00:00+00:00,2.0,-0.08093510305824106,0.0,-1,0.0,0.0
2024-02-26 00:00:00+00:00,2.0,0.23187450404751334,0.0,-1,0.0,0.0
2024-03-04 00:00:00+00:00,3.0,0.10238791572391615,1.0,1,1.0,0.0
2024-03-11 00:00:00+00:00,4.0,0.3354946504352435,1.0,1,1.0,0.0
2024-03-18 00:00:00+00:00,5.0,-0.09626433009974679,1.0,1,1.0,0.0
2024-03-25 00:00:00+00:00,5.0,0.09997084715917341,0.0,-1,0.0,0.0
2024-04-01 00:00:00+00:00,4.0,-0.12157602353924873,-1.0,-1,0.0,1.0
2024-04-08 00:00:00+00:00,4.0,-0.17184461929750403,0.0,-1,0.0,0.0
2024-04-15 00:00:00+00:00,3.0,-0.017844287447410605,-1.0,-1,0.0,1.0
2024-04-22 00:00:00+00:00,3.0,-0.07510813742460903,0.0,-1,0.0,0.0
2024-04-29 00:00:00+00:00,2.0,0.05542645450884478,-1.0,-1,0.0,1.0
2024-05-06 00:00:00+00:00,2.0,-0.01515906256970322,0.0,-1,0.0,0.0
2024-05-13 00:00:00+00:00,2.0,0.1698556084333022,0.0,-1,0.0,0.0
2024-05-20 00:00:00+00:00,2.0,-0.040434984679557216,0.0,-1,0.0,0.0
2024-05-27 00:00:00+00:00,3.0,-0.0006184793389447383,1.0,1,1.0,0.0
2024-06-03 00:00:00+00:00,2.0,-0.007169937911363474,-1.0,-1,0.0,1.0
2024-06-10 00:00:00+00:00,2.0,-0.07000162855852592,0.0,-1,0.0,0.0
2024-06-17 00:00:00+00:00,2.0,-0.16147829853020618,0.0,-1,0.0,0.0
2024-06-24 00:00:00+00:00,2.0,0.1303418402669464,0.0,-1,0.0,0.0
2024-07-01 00:00:00+00:00,2.0,-0.10588513807179112,0.0,-1,0.0,0.0
2024-07-08 00:00:00+00:00,2.0,0.1135680381329083,0.0,-1,0.0,0.0
2024-07-15 00:00:00+00:00,2.0,0.22321788772636442,0.0,-1,0.0,0.0
2024-07-22 00:00:00+00:00,2.0,0.0018648697623245814,0.0,-1,0.0,0.0
2024-07-29 00:00:00+00:00,2.0,-0.2920870735701501,0.0,-1,0.0,0.0
2024-08-05 00:00:00+00:00,2.0,0.024836723783973388,0.0,-1,0.0,0.0
2024-08-12 00:00:00+00:00,3.0,0.0074620326250196,1.0,1,1.0,0.0
2024-08-19 00:00:00+00:00,2.0,0.10838093500397374,-1.0,-1,0.0,1.0
2024-08-26 00:00:00+00:00,2.0,-0.21092175901077095,0.0,-1,0.0,0.0
2024-09-02 00:00:00+00:00,2.0,0.010043111380816724,0.0,-1,0.0,0.0
2024-09-09 00:00:00+00:00,2.0,0.011548399777470447,0.0,-1,0.0,0.0
2024-09-16 00:00:00+00:00,2.0,0.09637647599153754,0.0,-1,0.0,0.0
2024-09-23 00:00:00+00:00,2.0,0.09119050053711586,0.0,-1,0.0,0.0
2024-09-30 00:00:00+00:00,2.0,-0.07993723115996378,0.0,-1,0.0,0.0
2024-10-07 00:00:00+00:00,2.0,0.007687174107590302,0.0,-1,0.0,0.0
2024-10-14 00:00:00+00:00,2.0,0.12331425458587512,0.0,-1,0.0,0.0
2024-10-21 00:00:00+00:00,2.0,0.055966174775361345,0.0,-1,0.0,0.0
2024-10-28 00:00:00+00:00,2.0,-0.08260591443027611,0.0,-1,0.0,0.0
2024-11-04 00:00:00+00:00,3.0,0.2590321180471217,1.0,1,1.0,0.0
2024-11-11 00:00:00+00:00,4.0,0.12045983559854165,1.0,1,1.0,0.0
2024-11-18 00:00:00+00:00,5.0,0.06258575750041057,1.0,1,1.0,0.0
2024-11-25 00:00:00+00:00,6.0,-0.06471619045409116,1.0,1,1.0,0.0
2024-12-02 00:00:00+00:00,5.0,-0.0016785429139058831,-1.0,-1,0.0,1.0
2024-12-09 00:00:00+00:00,5.0,-0.056560002557819206,0.0,-1,0.0,0.0
2024-12-16 00:00:00+00:00,4.0,-0.21622179339682338,-1.0,-1,0.0,1.0
2024-12-23 00:00:00+00:00,4.0,0.05178235331281003,0.0,-1,0.0,0.0
2024-12-30 00:00:00+00:00,3.0,0.11746131328071285,-1.0,-1,0.0,1.0
2025-01-06 00:00:00+00:00,3.0,-0.12372022422814685,0.0,-1,0.0,0.0
2025-01-13 00:00:00+00:00,3.0,0.28438536180472607,0.0,-1,0.0,0.0
2025-01-20 00:00:00+00:00,5.0,-0.039490410009337444,2.0,1,4.0,0.0
2025-01-27 00:00:00+00:00,8.0,-0.1705181101150321,3.0,1,9.0,0.0
2025-02-03 00:00:00+00:00,4.0,-0.012993040343992563,-4.0,-1,0.0,16.0
2025-02-10 00:00:00+00:00,4.0,-0.06177619089422087,0.0,-1,0.0,0.0
2025-02-17 00:00:00+00:00,3.0,-0.11483504185825934,-1.0,-1,0.0,1.0
2025-02-24 00:00:00+00:00,3.0,0.060372545964917874,0.0,-1,0.0,0.0
2025-03-03 00:00:00+00:00,4.0,-0.34483162097478354,1.0,1,1.0,0.0
2025-03-10 00:00:00+00:00,4.0,-0.003544258444355898,0.0,-1,0.0,0.0
2025-03-17 00:00:00+00:00,3.0,0.05114444157003031,-1.0,-1,0.0,1.0
2025-03-24 00:00:00+00:00,2.0,-0.061881250494798076,-1.0,-1,0.0,1.0
2025-03-31 00:00:00+00:00,2.0,-0.16473215437398225,0.0,-1,0.0,0.0
2025-04-07 00:00:00+00:00,2.0,0.19583892327880906,0.0,-1,0.0,0.0
2025-04-14 00:00:00+00:00,3.0,0.06906153206913394,1.0,1,1.0,0.0
2025-04-21 00:00:00+00:00,2.0,0.07325294274224221,-1.0,-1,0.0,1.0
2025-04-28 00:00:00+00:00,2.0,-0.029176265841557553,0.0,-1,0.0,0.0
2025-05-05 00:00:00+00:00,2.0,0.1837488506726507,0.0,-1,0.0,0.0
2025-05-12 00:00:00+00:00,2.0,0.005028492188520283,0.0,-1,0.0,0.0
2025-05-19 00:00:00+00:00,2.0,0.010449983938137905,0.0,-1,0.0,0.0
2025-05-26 00:00:00+00:00,2.0,-0.10769253074674844,0.0,-1,0.0,0.0
2025-06-02 00:00:00+00:00,2.0,-0.03452434192955503,0.0,-1,0.0,0.0
2025-06-09 00:00:00+00:00,2.0,0.0025179344176718237,0.0,-1,0.0,0.0
2025-06-16 00:00:00+00:00,2.0,-0.14933780840869512,0.0,-1,0.0,0.0
2025-06-23 00:00:00+00:00,2.0,0.15285677681209003,0.0,-1,0.0,0.0
2025-06-30 00:00:00+00:00,2.0,-0.009698779135187227,0.0,-1,0.0,0.0
2025-07-07 00:00:00+00:00,3.0,0.05956445407696416,1.0,1,1.0,0.0
2025-07-14 00:00:00+00:00,3.0,0.1189005574191682,0.0,-1,0.0,0.0
2025-07-21 00:00:00+00:00,3.0,0.03882665192206848,0.0,-1,0.0,0.0
2025-07-28 00:00:00+00:00,4.0,-0.153017572312284,1.0,1,1.0,0.0
2025-08-04 00:00:00+00:00,4.0,0.11245691284431095,0.0,-1,0.0,0.0
